STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,CTDPRS,CTDDEPTH,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SALTREF,SALTREF_FLAG_W,CTDOXY,CTDOXY_FLAG_W,BTMDEPTH,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
6,68.0032,-168.0065,-999,19.5,19.3,4.9657,32.2165,2,-999,9,-999,9,283,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,19.8,19.6,4.9101,32.2638,2,-999,9,-999,9,290.7,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,19.8,19.6,4.9101,32.2638,2,-999,9,-999,9,290.7,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,10646,30.9,30.6,4.7734,32.4137,2,32.4134,2,32.5662,2,246.6,1,55,36.49,2,9.9,2,0.23,2,1.92,2
6,68.0032,-168.0065,10645,30.9,30.6,4.7734,32.4137,2,32.4379,4,32.5909,4,246.6,1,55,36.39,2,9.91,2,0.23,2,1.96,2
6,68.0032,-168.0065,-999,42.2,41.8,4.7074,32.4387,2,-999,9,-999,9,249.4,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,42.2,41.8,4.7074,32.4387,2,-999,9,-999,9,249.4,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,47.4,46.9,4.709,32.4382,2,-999,9,-999,9,249.4,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,47.4,46.9,4.709,32.4382,2,-999,9,-999,9,249.4,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,48.1,47.6,4.709,32.4385,2,-999,9,-999,9,249.3,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,-999,48.1,47.6,4.709,32.4385,2,-999,9,-999,9,249.3,1,55,-999,9,-999,9,-999,9,-999,9
6,68.0032,-168.0065,10644,48.9,48.4,4.7091,32.4383,2,32.4364,2,32.5893,2,249.6,1,55,38.45,2,10.51,2,0.23,2,1.98,2
6,68.0032,-168.0065,10643,48.9,48.4,4.7091,32.4383,2,32.4163,4,32.5692,4,249.6,1,55,38.45,2,10.49,2,0.23,2,1.95,2
8,73.9835,-168.7574,-999,23.9,23.6,0.8871,30.8698,2,-999,9,-999,9,405.8,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,23.9,23.6,0.8871,30.8698,2,-999,9,-999,9,405.8,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,23.9,23.6,0.992,30.8963,2,-999,9,-999,9,405.8,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,23.9,23.6,0.992,30.8963,2,-999,9,-999,9,405.8,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,10682,24,23.7,1.1412,30.9219,2,31.3496,2,31.4974,2,395.2,1,190,8.62,2,1.19,2,0.08,2,0.79,2
8,73.9835,-168.7574,10681,24,23.7,1.1412,30.9219,2,31.4775,2,31.6259,2,395.2,1,190,10.57,2,1.44,2,0.09,2,0.81,2
8,73.9835,-168.7574,10676,24.3,24,1.4761,31.0028,2,31.3176,2,31.4653,2,385.3,1,190,8.52,2,1.03,2,0.08,2,0.76,2
8,73.9835,-168.7574,10675,24.3,24,1.4761,31.0028,2,31.3692,2,31.5171,2,385.3,1,190,9.2,2,1.22,2,0.08,2,0.8,2
8,73.9835,-168.7574,-999,39.9,39.5,-0.9435,31.7738,2,-999,9,-999,9,379.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,39.9,39.5,-0.9435,31.7738,2,-999,9,-999,9,379.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,40.5,40.1,-0.9196,31.8047,2,-999,9,-999,9,388,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,40.5,40.1,-0.9196,31.8047,2,-999,9,-999,9,388,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,10680,44,43.5,-0.7794,31.8704,2,31.9831,2,32.134,2,386.5,1,190,21.72,2,5.59,2,0.19,2,1.21,2
8,73.9835,-168.7574,10679,44,43.5,-0.7794,31.8704,2,32.0618,2,32.213,2,386.5,1,190,23.97,2,7.29,2,0.16,2,1.31,2
8,73.9835,-168.7574,10674,44.8,44.3,-0.7539,31.8814,2,32.0228,2,32.1738,2,379.9,1,190,23.39,2,6.33,2,0.16,2,1.27,2
8,73.9835,-168.7574,10673,44.8,44.3,-0.7539,31.8814,2,31.9801,2,32.1309,2,379.9,1,190,22.02,2,5.35,2,0.17,2,1.2,2
8,73.9835,-168.7574,-999,57.9,57.2,-1.1894,32.1212,2,-999,9,-999,9,338.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,57.9,57.2,-1.1894,32.1212,2,-999,9,-999,9,338.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,58.7,58.1,-1.1665,32.1222,2,-999,9,-999,9,336.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,-999,58.7,58.1,-1.1665,32.1222,2,-999,9,-999,9,336.3,1,190,-999,9,-999,9,-999,9,-999,9
8,73.9835,-168.7574,10678,59.5,58.9,-1.1481,32.1293,2,32.2065,2,32.3584,2,337.5,1,190,28.67,2,10.64,2,0.14,2,1.51,2
8,73.9835,-168.7574,10677,59.5,58.9,-1.1481,32.1293,2,32.2621,2,32.4143,2,337.5,1,190,29.84,2,11.3,2,0.12,2,1.57,2
8,73.9835,-168.7574,10672,59.9,59.2,-1.157,32.1328,2,32.2049,2,32.3567,2,337.7,1,190,27.69,2,10.51,2,0.13,2,1.5,2
8,73.9835,-168.7574,10671,59.9,59.2,-1.157,32.1328,2,32.2368,2,32.3888,2,337.7,1,190,30.04,2,11.29,2,0.12,2,1.55,2
10,74.9991,-169.9935,-999,19.2,19,-0.7965,29.2958,2,-999,9,-999,9,418.9,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,-999,19.3,19.1,-0.7965,29.3092,2,-999,9,-999,9,418.9,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,-999,19.4,19.2,-0.7944,29.2986,2,-999,9,-999,9,418.7,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,-999,19.7,19.5,-0.7917,29.326,2,-999,9,-999,9,418.7,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10716,20.2,20,-0.7891,29.412,2,30.0221,2,30.1636,2,433.4,1,260,3.53,2,0.33,2,0,2,0.7,2
10,74.9991,-169.9935,10715,20.2,20,-0.7891,29.412,2,29.4817,4,29.6207,4,433.4,1,260,2.06,2,0.01,2,0,2,0.63,2
10,74.9991,-169.9935,-999,42.6,42.2,-1.3762,31.7137,2,-999,9,-999,9,399.2,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10714,44.3,43.8,-1.2086,31.7411,2,31.901,2,32.0514,2,399.2,1,260,25.65,2,6.8,2,0.13,2,1.34,2
10,74.9991,-169.9935,10713,44.3,43.8,-1.2086,31.7411,2,31.8316,2,31.9817,2,398.4,1,260,23.21,2,5.1,2,0.12,2,1.26,2
10,74.9991,-169.9935,-999,79.1,78.3,-1.5527,32.5002,2,-999,9,-999,9,398.4,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10712,80.7,79.9,-1.5536,32.3635,2,32.487,2,32.6402,2,318.8,1,260,28.68,2,11.79,2,0.02,2,1.57,2
10,74.9991,-169.9935,10711,80.7,79.9,-1.5536,32.3635,2,32.4252,2,32.5781,2,318.8,1,260,28.29,2,11.22,2,0.02,2,1.56,2
10,74.9991,-169.9935,-999,107.3,106.2,-1.6671,32.7821,2,-999,9,-999,9,310,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10710,121.2,119.9,-1.7012,32.878,2,32.9757,4,33.1312,4,310,1,260,39.63,2,16.46,2,0.01,2,1.82,2
10,74.9991,-169.9935,10709,121.2,119.9,-1.7012,32.878,2,32.9095,2,33.0647,2,313.9,1,260,37.77,2,15.34,2,0.02,2,1.77,2
10,74.9991,-169.9935,-999,191.5,189.4,-0.5173,34.2236,2,-999,9,-999,9,313.9,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10708,194.8,192.7,-0.48,34.2397,2,34.2764,2,34.438,2,267.3,1,260,19.55,2,13.68,2,0.03,2,1.22,2
10,74.9991,-169.9935,10707,194.8,192.7,-0.48,34.2397,2,34.2789,2,34.4406,2,267.3,1,260,19.65,2,13.71,2,0.03,2,1.23,2
10,74.9991,-169.9935,-999,195.4,193.3,-0.4766,34.2537,2,-999,9,-999,9,267.1,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10706,207.2,205,-0.1065,34.4643,2,34.4753,4,34.6378,4,267.1,1,260,18.08,2,13.76,2,0.06,2,1.16,2
10,74.9991,-169.9935,10705,207.2,205,-0.1065,34.4643,2,34.4919,2,34.6546,2,263.4,1,260,17.98,2,13.88,2,0.06,2,1.15,2
10,74.9991,-169.9935,-999,256.4,253.6,0.6043,34.7997,2,-999,9,-999,9,263.4,1,260,-999,9,-999,9,-999,9,-999,9
10,74.9991,-169.9935,10704,257.6,254.8,0.6044,34.7998,2,34.7944,2,34.9585,2,267,1,260,14.36,2,13.69,2,0.05,2,0.99,2
10,74.9991,-169.9935,10703,257.6,254.8,0.6044,34.7998,2,34.7964,2,34.9605,2,267,1,260,14.36,2,13.68,2,0.05,2,1,2
12,75.7774,-171.2543,-999,18.5,18.3,-0.5425,28.4564,2,-999,9,-999,9,393.6,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,18.5,18.3,-0.5425,28.4564,2,-999,9,-999,9,393.6,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10757,19,18.8,-0.5989,28.577,2,30.1758,2,30.3181,2,394.3,1,1720,4.02,2,0.27,2,0.01,2,0.73,2
12,75.7774,-171.2543,10756,19,18.8,-0.5989,28.577,2,30.2499,2,30.3926,2,394.3,1,1720,5.88,2,1.31,2,0.06,2,0.81,2
12,75.7774,-171.2543,-999,19.4,19.1,-0.6041,28.6018,2,-999,9,-999,9,393.9,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,19.4,19.1,-0.6041,28.6018,2,-999,9,-999,9,393.9,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10755,19.6,19.4,-0.6061,28.6159,2,29.3446,2,29.4829,2,393.9,1,1720,2.94,2,0.04,2,0,2,0.67,2
12,75.7774,-171.2543,10754,19.6,19.4,-0.6061,28.6159,2,29.155,2,29.2925,2,393.9,1,1720,2.94,2,0.09,2,0,2,0.66,2
12,75.7774,-171.2543,-999,37.1,36.7,-0.8076,29.8769,2,-999,9,-999,9,387.9,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,37.1,36.7,-0.8076,29.8769,2,-999,9,-999,9,387.9,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10753,39,38.5,-0.7804,29.962,2,30.2611,2,30.4038,2,392.6,1,1720,3.53,2,0.04,2,0,2,0.72,2
12,75.7774,-171.2543,10752,39,38.5,-0.7804,29.962,2,30.379,2,30.5222,2,392.6,1,1720,3.73,2,0.03,2,0,2,0.72,2
12,75.7774,-171.2543,-999,39.2,38.8,-0.7796,29.9731,2,-999,9,-999,9,391.7,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,39.2,38.8,-0.7796,29.9731,2,-999,9,-999,9,391.7,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10751,39.4,39,-0.7766,29.9845,2,30.192,2,30.3344,2,391.7,1,1720,3.43,2,0.05,2,0,2,0.7,2
12,75.7774,-171.2543,10750,39.4,39,-0.7766,29.9845,2,30.4532,2,30.5968,2,391.7,1,1720,4.12,2,0.17,2,0,2,0.74,2
12,75.7774,-171.2543,-999,56.1,55.6,-0.3401,31.0262,2,-999,9,-999,9,374.7,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,56.1,55.6,-0.3401,31.0262,2,-999,9,-999,9,374.7,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10749,59,58.4,-0.2589,31.1508,2,31.5093,2,31.6579,2,372.7,1,1720,9.99,2,3.95,2,0.1,2,1.04,2
12,75.7774,-171.2543,10748,59,58.4,-0.2589,31.1508,2,31.3251,2,31.4728,2,372.7,1,1720,7.84,2,2.02,2,0.2,2,0.92,2
12,75.7774,-171.2543,-999,59.3,58.7,-0.2638,31.1617,2,-999,9,-999,9,371.4,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,-999,59.3,58.7,-0.2638,31.1617,2,-999,9,-999,9,371.4,1,1720,-999,9,-999,9,-999,9,-999,9
12,75.7774,-171.2543,10747,59.5,58.9,-0.2656,31.17,2,31.3003,2,31.4479,2,369.6,1,1720,7.54,2,1.8,2,0.2,2,0.94,2
12,75.7774,-171.2543,10746,59.5,58.9,-0.2656,31.17,2,31.3337,2,31.4815,2,369.6,1,1720,7.94,2,2.09,2,0.2,2,0.96,2
14,76.5,-172.9696,10784,16.8,16.7,-0.4721,28.5222,2,29.0084,4,29.1451,4,373.4,1,2249,2.65,2,0.04,2,0,2,0.64,2
14,76.5,-172.9696,10783,16.8,16.7,-0.4721,28.5222,2,28.8777,2,29.0139,2,373.4,1,2249,2.55,2,0.04,2,0,2,0.63,2
14,76.5,-172.9696,10782,29,28.7,-0.9131,29.2525,2,30.2635,2,30.4062,2,377,1,2249,4.12,2,0.18,2,0,2,0.72,2
14,76.5,-172.9696,10781,29,28.7,-0.9131,29.2525,2,30.9009,2,31.0466,2,377,1,2249,9.7,2,3.2,2,0.01,2,0.95,2
14,76.5,-172.9696,10780,55.4,54.8,-0.0172,31.1036,2,31.7684,2,31.9182,2,353.3,1,2249,15.96,2,6.84,2,0.03,2,1.25,2
14,76.5,-172.9696,10779,55.4,54.8,-0.0172,31.1036,2,31.5617,2,31.7106,2,353.3,1,2249,12.44,2,4.99,2,0.04,2,1.1,2
14,76.5,-172.9696,10778,74.6,73.8,-0.8271,31.849,2,32.187,2,32.3388,2,311.8,1,2249,23,2,10.65,2,0.01,2,1.53,2
14,76.5,-172.9696,10777,74.6,73.8,-0.8271,31.849,2,32.0363,2,32.1874,2,311.8,1,2249,20.36,2,9.36,2,0.01,2,1.43,2
14,76.5,-172.9696,10776,99.9,98.9,-1.3139,32.4026,2,32.4729,2,32.626,2,286.4,1,2249,27.6,2,12.77,2,0,2,1.66,2
14,76.5,-172.9696,10775,99.9,98.9,-1.3139,32.4026,2,32.4772,2,32.6303,2,286.4,1,2249,27.79,2,12.82,2,0,2,1.66,2
14,76.5,-172.9696,10774,150.6,148.9,-1.5505,32.7927,2,32.8193,2,32.9741,2,212.1,1,2249,51.37,2,17.56,2,0,2,2.16,2
14,76.5,-172.9696,10773,150.6,148.9,-1.5505,32.7927,2,32.8919,2,33.047,2,212.1,1,2249,49.7,2,17.07,2,0,2,2.08,2
14,76.5,-172.9696,10772,170.6,168.8,-1.5296,32.9555,2,32.9968,2,33.1524,2,230.5,1,2249,44.12,2,16.19,2,0,2,1.97,2
14,76.5,-172.9696,10771,170.6,168.8,-1.5296,32.9555,2,33.1285,2,33.2847,2,230.5,1,2249,35.51,2,15.48,2,0,2,1.85,2
14,76.5,-172.9696,10770,206.1,203.8,-1.3951,33.2352,2,33.1271,2,33.2833,2,249.8,1,2249,37.56,2,16.2,2,0,2,1.92,2
14,76.5,-172.9696,10769,206.1,203.8,-1.3951,33.2352,2,33.2567,2,33.4135,2,249.8,1,2249,34.23,2,15.68,2,0,2,1.78,2
14,76.5,-172.9696,10768,227.5,225,-1.2695,33.5626,2,33.3685,4,33.5258,4,258,1,2249,27.19,2,14.56,2,0,2,1.52,2
14,76.5,-172.9696,10767,227.5,225,-1.2695,33.5626,2,33.6909,2,33.8498,2,258,1,2249,28.65,2,14.77,2,0,2,1.58,2
14,76.5,-172.9696,10766,277,274,-0.1681,34.4782,2,34.5379,2,34.7008,2,251.1,1,2249,15.05,2,12.76,2,0,2,1.02,2
14,76.5,-172.9696,10765,277,274,-0.1681,34.4782,2,34.5481,2,34.711,2,251.1,1,2249,14.56,2,12.72,2,0,2,1.02,2
14,76.5,-172.9696,10764,378.1,373.8,0.7756,34.8003,2,34.7973,2,34.9614,2,279.7,1,2249,6.45,2,12.27,2,0,2,0.86,2
14,76.5,-172.9696,10763,378.1,373.8,0.7756,34.8003,2,34.7979,2,34.962,2,279.7,1,2249,6.35,2,12.27,2,0,2,0.86,2
14,76.5,-172.9696,10762,482.9,477.3,0.926,34.8458,2,34.8454,2,35.0097,2,285,1,2249,6.15,2,12.33,2,0,2,0.86,2
14,76.5,-172.9696,10761,482.9,477.3,0.926,34.8458,2,34.844,2,35.0083,2,285,1,2249,6.15,2,12.33,2,0,2,0.85,2
14,76.5462,-173.1392,10841,484.4,478.8,0.9351,34.8468,2,34.8458,2,35.0101,2,284.5,1,2254,6.06,2,12.27,2,0,2,0.83,2
14,76.5462,-173.1392,10840,484.4,478.8,0.9351,34.8468,2,34.8487,2,35.013,2,284.5,1,2254,5.96,2,12.28,2,0,2,0.82,2
14,76.5462,-173.1392,10839,606,598.8,0.6619,34.859,2,34.8585,2,35.0229,2,288,1,2254,5.96,2,12.25,2,0,2,0.82,2
14,76.5462,-173.1392,10838,606,598.8,0.6619,34.859,2,34.8587,2,35.0231,2,288,1,2254,5.96,2,12.25,2,0,2,0.84,2
14,76.5462,-173.1392,10837,707.2,698.6,0.45,34.8632,2,34.8681,2,35.0325,2,290.8,1,2254,5.86,2,12.18,2,0,2,0.84,2
14,76.5462,-173.1392,10836,707.2,698.6,0.45,34.8632,2,34.8632,2,35.0276,2,290.8,1,2254,5.96,2,12.2,2,0,2,0.83,2
14,76.5462,-173.1392,10835,808.8,798.7,0.2481,34.8656,2,34.8655,2,35.0299,2,292.6,1,2254,5.86,2,12.11,2,0,2,0.83,2
14,76.5462,-173.1392,10834,808.8,798.7,0.2481,34.8656,2,34.8669,2,35.0313,2,292.6,1,2254,5.86,2,12.12,2,0,2,0.84,2
14,76.5462,-173.1392,10833,1032,1018.6,-0.0521,34.8764,2,34.8718,2,35.0362,2,294.6,1,2254,6.25,2,12.25,2,0,2,0.86,2
14,76.5462,-173.1392,10832,1032,1018.6,-0.0521,34.8764,2,34.8787,2,35.0431,2,294.6,1,2254,6.25,2,12.24,2,0,2,0.84,2
14,76.5462,-173.1392,10831,1215.2,1198.9,-0.2074,34.8869,2,34.8877,2,35.0522,2,294.6,1,2254,7.04,2,12.48,2,0,2,0.88,2
14,76.5462,-173.1392,10830,1215.2,1198.9,-0.2074,34.8869,2,34.8875,2,35.052,2,294.6,1,2254,6.84,2,12.47,2,0,2,0.87,2
14,76.5462,-173.1392,10829,1418.5,1398.9,-0.3304,34.8991,2,34.903,2,35.0676,2,295,1,2254,7.62,2,12.93,2,0,2,0.9,2
14,76.5462,-173.1392,10828,1418.5,1398.9,-0.3304,34.8991,2,34.8998,2,35.0644,2,295,1,2254,7.62,2,13.1,2,0,2,0.89,2
14,76.5462,-173.1392,10827,1622.1,1598.9,-0.4148,34.9151,2,34.9157,2,35.0804,2,292.6,1,2254,9.09,2,13.61,2,0,2,0.94,2
14,76.5462,-173.1392,10826,1622.1,1598.9,-0.4148,34.9151,2,34.9155,2,35.0802,2,292.6,1,2254,9.09,2,13.62,2,0,2,0.94,2
14,76.5462,-173.1392,10825,1774.8,1748.8,-0.431,34.9297,2,34.9298,2,35.0945,2,288.9,1,2254,10.75,2,14.08,2,0,2,0.98,2
14,76.5462,-173.1392,10824,1774.8,1748.8,-0.431,34.9297,2,34.9302,2,35.0949,2,288.9,1,2254,10.55,2,14.11,2,0,2,0.99,2
14,76.5462,-173.1392,10823,2029.7,1998.8,-0.4105,34.9462,2,34.9463,2,35.1111,2,285.9,1,2254,12.21,2,14.51,2,0,2,1.01,2
14,76.5462,-173.1392,10822,2029.7,1998.8,-0.4105,34.9462,2,34.9453,2,35.1101,2,285.9,1,2254,12.21,2,14.48,2,0,2,1.01,2
14,76.5462,-173.1392,10821,2121.5,2088.7,-0.3927,34.9503,2,34.9545,2,35.1194,2,284,1,2254,13,2,14.67,2,0,2,1.03,2
14,76.5462,-173.1392,10820,2121.5,2088.7,-0.3927,34.9503,2,34.9508,2,35.1156,2,284,1,2254,13.09,2,14.71,2,0,2,1.03,2
14,76.5462,-173.1392,10819,2244.1,2208.8,-0.373,34.953,2,34.9535,2,35.1184,2,282.4,1,2254,13.87,2,14.86,2,0,2,1.04,2
14,76.5462,-173.1392,10818,2244.1,2208.8,-0.373,34.953,2,34.951,4,35.1158,4,282.4,1,2254,13.87,2,14.87,2,0,2,1.03,2
19,80.0007,-174.9626,10887,24.2,24,-1.1554,30.1224,2,30.4203,2,30.5638,2,393.7,1,2110,2.65,2,0.24,2,0.01,2,0.69,2
19,80.0007,-174.9626,10886,24.2,24,-1.1554,30.1224,2,30.2476,2,30.3903,2,393.7,1,2110,2.55,2,0.23,2,0.01,2,0.67,2
19,80.0007,-174.9626,10885,47.5,47,-1.2652,31.5468,2,31.7286,2,31.8783,2,351.8,1,2110,15.76,2,6.27,2,0.04,2,1.17,2
19,80.0007,-174.9626,10884,47.5,47,-1.2652,31.5468,2,31.6808,2,31.8302,2,351.8,1,2110,14.19,2,5.32,2,0.06,2,1.11,2
19,80.0007,-174.9626,10883,74.5,73.7,-1.4204,32.066,2,32.1227,2,32.2742,2,314.8,1,2110,26.13,2,10.56,2,0.02,2,1.51,2
19,80.0007,-174.9626,10882,74.5,73.7,-1.4204,32.066,2,32.1433,2,32.2948,2,314.8,1,2110,25.73,2,10.45,2,0.02,2,1.5,2
19,80.0007,-174.9626,10881,100,98.9,-1.4759,32.4144,2,32.4548,2,32.6078,2,300.7,1,2110,31.6,2,12.98,2,0.02,2,1.67,2
19,80.0007,-174.9626,10880,100,98.9,-1.4759,32.4144,2,32.4678,2,32.6209,2,300.7,1,2110,31.6,2,13.03,2,0.02,2,1.68,2
19,80.0007,-174.9626,10879,125.2,123.9,-1.5304,32.6762,2,32.7448,2,32.8992,2,289.5,1,2110,36.38,2,14.87,2,0.02,2,1.83,2
19,80.0007,-174.9626,10878,125.2,123.9,-1.5304,32.6762,2,32.7434,2,32.8978,2,289.5,1,2110,36.38,2,14.89,2,0.02,2,1.85,2
19,80.0007,-174.9626,10877,150.6,148.9,-1.4893,33.0568,2,33.1797,2,33.3362,2,276.3,1,2110,33.34,2,14.94,2,0.01,2,1.75,2
19,80.0007,-174.9626,10876,150.6,148.9,-1.4893,33.0568,2,33.1583,2,33.3146,2,276.3,1,2110,33.73,2,15.01,2,0.01,2,1.77,2
19,80.0007,-174.9626,10875,170.8,168.9,-1.2298,33.5818,2,33.757,2,33.9162,2,266.8,1,2110,28.25,2,14.11,2,0.01,2,1.51,2
19,80.0007,-174.9626,10874,170.8,168.9,-1.2298,33.5818,2,33.7146,2,33.8735,2,266.8,1,2110,29.32,2,14.33,2,0.01,2,1.54,2
19,80.0007,-174.9626,10873,251.6,248.8,0.1421,34.6272,2,34.626,2,34.7893,2,275.6,1,2110,10.74,2,11.75,2,0.01,2,0.89,2
19,80.0007,-174.9626,10872,251.6,248.8,0.1421,34.6272,2,34.6287,2,34.792,2,275.6,1,2110,10.94,2,11.72,2,0.01,2,0.89,2
19,80.0007,-174.9626,10871,352.9,348.9,0.8218,34.8129,2,34.8123,2,34.9765,2,293.2,1,2110,5.76,2,11.87,2,0.01,2,0.81,2
19,80.0007,-174.9626,10870,352.9,348.9,0.8218,34.8129,2,34.8143,2,34.9785,2,293.2,1,2110,5.76,2,11.9,2,0.01,2,0.82,2
19,80.0007,-174.9626,10869,403.5,398.8,0.9997,34.8518,2,34.8495,2,35.0138,2,296.7,1,2110,5.37,2,11.79,2,0.01,2,0.8,2
19,80.0007,-174.9626,10868,403.5,398.8,0.9997,34.8518,2,34.8479,2,35.0122,2,296.7,1,2110,5.47,2,11.85,2,0.01,2,0.81,2
19,80.0007,-174.9626,10867,454.1,448.8,0.9301,34.8624,2,34.8597,2,35.0241,2,298.1,1,2110,5.66,2,11.94,2,0.01,2,0.82,2
19,80.0007,-174.9626,10866,454.1,448.8,0.9301,34.8624,2,34.8595,2,35.0239,2,298.1,1,2110,5.57,2,11.94,2,0.01,2,0.82,2
19,80.0007,-174.9626,10865,504.6,498.6,0.7976,34.8672,2,34.8654,2,35.0298,2,300.4,1,2110,5.57,2,11.86,2,0.01,2,0.82,2
19,80.0007,-174.9626,10864,504.6,498.6,0.7976,34.8672,2,34.9998,4,35.1648,4,300.4,1,2110,5.57,2,11.86,2,0.01,2,0.82,2
19,79.9806,-175.0243,10947,504.9,499,0.8196,34.868,2,34.8682,2,35.0326,2,299.8,1,1991,5.47,2,11.86,2,0,2,0.81,2
19,79.9806,-175.0243,10946,504.9,499,0.8196,34.868,2,34.8686,2,35.033,2,299.8,1,1991,5.47,2,11.86,2,0,2,0.81,2
19,79.9806,-175.0243,10945,590.8,583.7,0.5951,34.8725,2,34.8723,2,35.0367,2,301.9,1,1991,5.57,2,11.85,2,0,2,0.8,2
19,79.9806,-175.0243,10944,590.8,583.7,0.5951,34.8725,2,34.8715,2,35.036,2,301.9,1,1991,5.57,2,11.86,2,0,2,0.81,2
19,79.9806,-175.0243,10943,707.6,698.9,0.3712,34.8773,2,34.8772,2,35.0417,2,304,1,1991,5.57,2,11.81,2,0,2,0.8,2
19,79.9806,-175.0243,10942,707.6,698.9,0.3712,34.8773,2,34.8774,2,35.0419,2,304,1,1991,5.47,2,11.83,2,0,2,0.81,2
19,79.9806,-175.0243,10941,859.8,849,0.1392,34.8805,2,34.8831,4,35.0476,4,306,1,1991,5.76,2,11.88,2,0,2,0.82,2
19,79.9806,-175.0243,10940,859.8,849,0.1392,34.8805,2,34.881,2,35.0454,2,306,1,1991,5.86,2,11.92,2,0,2,0.83,2
19,79.9806,-175.0243,10939,1012,998.8,-0.0708,34.8847,2,34.8857,2,35.0502,2,308.6,1,1991,6.05,2,12.05,2,0,2,0.83,2
19,79.9806,-175.0243,10938,1012,998.8,-0.0708,34.8847,2,34.8837,2,35.0482,2,307.5,1,1991,6.05,2,12.07,2,0,2,0.83,2
19,79.9806,-175.0243,10937,1164.5,1149,-0.1921,34.892,2,34.8949,4,35.0595,4,308.6,1,1991,6.54,2,12.23,2,0,2,0.84,2
19,79.9806,-175.0243,10936,1164.5,1149,-0.1921,34.892,2,34.8916,2,35.0561,2,308.6,1,1991,6.45,2,12.24,2,0,2,0.84,2
19,79.9806,-175.0243,10935,1256,1239,-0.2597,34.8954,2,34.8959,2,35.0605,2,310.9,1,1991,6.45,2,12.16,2,0,2,0.84,2
19,79.9806,-175.0243,10934,1256,1239,-0.2597,34.8954,2,34.8937,2,35.0583,2,310.9,1,1991,6.45,2,12.16,2,0,2,0.85,2
19,79.9806,-175.0243,10933,1367.8,1348.9,-0.3275,34.9007,2,34.9004,2,35.065,2,310.7,1,1991,6.93,2,12.42,2,0,2,0.86,2
19,79.9806,-175.0243,10932,1367.8,1348.9,-0.3275,34.9007,2,34.9018,2,35.0664,2,310.7,1,1991,7.03,2,12.45,2,0,2,0.87,2
